Timestamp,PointAnomaly,AnomalyDist,GradualAnomaly,AnomalyEmbedding,SimilarMaintenanceNotes,SimilarObservations,SimilarAnomalyTypes,SimilarityScores,Status,WellHeadPressure,TubingPressure,FlowRate,WellHeadTemperature,AnomalyType
2023-01-04 14:00:00,False,,False,,,,,,1.0,2490.7924910049283,1997.4259635813328,501.32627713105455,159.75396628217706,ChokeErosion
2023-01-04 15:00:00,False,,False,,,,,,1.0,2502.183229027415,2001.4147285585943,504.4887034132555,160.22730276154633,ChokeErosion
2023-01-04 16:00:00,False,,False,,,,,,1.0,2487.2981797706266,1993.5644650867705,490.1924221007771,159.53853529936416,ChokeErosion
2023-01-04 17:00:00,False,,False,,,,,,1.0,2509.122212870476,1988.2000377902589,493.4626072818254,159.43993038666133,ChokeErosion
2023-01-04 18:00:00,False,,False,,,,,,1.0,2495.908697195447,1998.0336949876717,507.6082886960861,160.12635370816034,ChokeErosion
2023-01-04 19:00:00,False,,False,,,,,,1.0,2492.713035623276,2002.537270699458,495.1287296488215,159.9967356208683,ChokeErosion
2023-01-04 20:00:00,False,,False,,,,,,1.0,2502.2135178340045,1990.742270357184,496.3934063330226,160.25078465991902,ChokeErosion
2023-01-04 21:00:00,False,,False,,,,,,1.0,2496.6039947709,2003.7371894374987,512.6597498029088,159.7106219291829,ChokeErosion
2023-01-04 22:00:00,False,,False,,,,,,1.0,2506.8314371964925,1988.3476698119423,496.0865934597013,160.15163712613,ChokeErosion
2023-01-04 23:00:00,False,,False,,,,,,1.0,2488.635921226029,2001.6186642027296,485.4060757906062,160.66733752293467,ChokeErosion
2023-01-05 00:00:00,False,,False,,,,,,1.0,2508.239071541936,1994.415854874973,508.3363728374281,161.07871080384223,ChokeErosion
2023-01-05 01:00:00,False,,False,,,,,,1.0,,1995.836123104407,498.02478255240254,160.3710777326621,ChokeErosion
2023-01-05 02:00:00,False,,False,,,,,,1.0,2498.6118687079083,1998.902199207907,497.9694078114799,159.79333689640615,ChokeErosion
2023-01-05 03:00:00,False,,False,,,,,,1.0,2487.894273152676,1997.7344440009635,514.0629087770823,160.26837344181973,ChokeErosion
2023-01-05 04:00:00,False,,False,,,,,,1.0,2510.719465149147,1995.081986866152,509.7754923899871,159.7122264467995,ChokeErosion
2023-01-05 05:00:00,False,,False,,,,,,1.0,2499.8420595612874,1996.0848156909929,509.6275745020655,159.97837527058996,ChokeErosion
2023-01-05 06:00:00,False,,False,,,,,,1.0,2486.1257624502978,1999.5795770516888,506.68486691269874,159.28765099734684,ChokeErosion
2023-01-05 07:00:00,False,,False,,,,,,1.0,2502.7134600759127,1997.077940313239,495.96430402055387,159.9280536061877,ChokeErosion
2023-01-05 08:00:00,False,,False,,,,,,1.0,2500.692708496716,1999.426425512632,496.4826135202897,159.79371061540107,ChokeErosion
2023-01-05 09:00:00,False,,False,,,,,,1.0,2521.995355003005,1988.4690941994872,516.5509965062977,160.25428190224022,ChokeErosion
2023-01-05 10:00:00,False,,False,,,,,,1.0,2500.8722098152525,2000.6808669987204,505.2388893586791,160.19701631834226,ChokeErosion
2023-01-05 11:00:00,False,,False,,,,,,1.0,2492.6242099741785,2000.7142676392864,513.3892779141028,159.95427085812136,ChokeErosion
2023-01-05 12:00:00,False,,False,,,,,,1.0,2487.825931187159,1996.4841885398257,502.2815210727949,159.51981840308468,ChokeErosion
2023-01-05 13:00:00,False,,False,,,,,,1.0,2489.529045081709,2002.518234930428,507.0863877301876,159.18181393879965,ChokeErosion
2023-01-05 14:00:00,False,,False,,,,,,1.0,2483.575679049241,1998.773151329127,504.9055314531018,159.83704052795676,ChokeErosion
2023-01-05 15:00:00,False,,False,,,,,,1.0,2511.6794034833697,1997.1326755518548,513.1717961440187,159.66758577393563,ChokeErosion
2023-01-05 16:00:00,False,,False,,,,,,1.0,2490.523756988381,2006.4309250462632,491.7252021577122,159.64772977577877,ChokeErosion
2023-01-05 17:00:00,False,,False,,,,,,1.0,2492.67034190654,1991.7766089769807,504.2171638914904,159.81449865960258,ChokeErosion
2023-01-05 18:00:00,False,,False,,,,,,1.0,2494.168642599004,1996.401150772908,491.7976727462537,159.88082312409082,ChokeErosion
2023-01-05 19:00:00,False,,False,,,,,,1.0,2499.156029767837,2000.802369446029,502.77319416185946,159.49383743936838,ChokeErosion
2023-01-05 20:00:00,False,,False,,,,,,1.0,2499.993649036021,1995.6453736642277,484.4079335618949,160.41820087437756,ChokeErosion
2023-01-05 21:00:00,False,,False,,,,,,1.0,2498.6946099838665,1994.0073643073245,513.752870977622,160.3785909225441,ChokeErosion
2023-01-05 22:00:00,False,,False,,,,,,1.0,2502.062177639232,1994.9183353316396,495.996345227652,,ChokeErosion
2023-01-05 23:00:00,False,,False,,,,,,1.0,2500.726961504676,1999.451595748088,485.73225993151226,159.09766057455428,ChokeErosion
2023-01-06 00:00:00,False,,False,,,,,,1.0,2499.3250430458143,1994.010159627778,501.1456022519231,,ChokeErosion
2023-01-06 01:00:00,False,,False,,,,,,1.0,2509.6384638149766,1997.1879485268823,503.7699172516235,159.6018293965755,ChokeErosion
2023-01-06 02:00:00,False,,False,,,,,,1.0,2499.384537986607,1999.890453732307,507.632963856257,159.96562416050605,ChokeErosion
2023-01-06 03:00:00,False,,False,,,,,,1.0,2504.617753193977,1996.2343006686492,477.3746042112222,159.90069658682518,ChokeErosion
2023-01-06 04:00:00,False,,False,,,,,,1.0,2488.9094496328216,1998.4879302834495,512.6207020178814,159.54654201562724,ChokeErosion
2023-01-06 05:00:00,False,,False,,,,,,1.0,2523.3498200515924,2000.749297875726,497.6959116796524,160.54170774666062,ChokeErosion
2023-01-06 06:00:00,False,,False,,,,,,1.0,2490.2629355897798,1998.5300157249285,494.5050208642592,159.42219104484207,ChokeErosion
2023-01-06 07:00:00,False,,False,,,,,,1.0,2482.234272234603,1997.4074577881,489.5674074275851,160.29209184565602,ChokeErosion
2023-01-06 08:00:00,False,,False,,,,,,1.0,2503.3137340461453,2000.188464673268,520.9555972155797,159.22822135234873,ChokeErosion
2023-01-06 09:00:00,False,,False,,,,,,1.0,2512.6658584940024,1998.505440793371,497.83286188669376,159.92508379812236,ChokeErosion
2023-01-06 10:00:00,False,,False,,,,,,1.0,2491.930670312825,1994.6287116588496,489.57010883576646,160.1625667293777,ChokeErosion
2023-01-06 11:00:00,False,,False,,,,,,1.0,2494.6415131435115,1991.4028763345732,491.2209441059397,159.61546978253972,ChokeErosion
2023-01-06 12:00:00,False,,False,,,,,,1.0,2499.926452316328,1994.9736442961264,490.5507477894812,160.62857938070053,ChokeErosion
2023-01-06 13:00:00,False,,False,,,,,,1.0,2495.785452010753,2002.6752413574343,503.5189705422214,160.6179167116208,ChokeErosion
2023-01-06 14:00:00,False,,False,,,,,,1.0,2497.0762015681416,2002.9280998937968,507.34129861774863,160.12625448768662,ChokeErosion
2023-01-06 15:00:00,False,,False,,,,,,1.0,2476.0085708523497,,490.7449916659494,160.5416677720557,ChokeErosion
2023-01-06 16:00:00,False,,False,,,,,,1.0,2493.8099271306974,1987.8862701825624,479.6903961937513,160.17936354568744,ChokeErosion
2023-01-06 17:00:00,False,,False,,,,,,1.0,2497.061714930067,1993.1324521460365,502.3075388137004,160.5972935779731,ChokeErosion
2023-01-06 18:00:00,False,,False,,,,,,1.0,2513.158951898724,2001.899510133943,493.7282972208692,227.05033860319585,ChokeErosion
2023-01-06 19:00:00,False,,False,,,,,,1.0,2489.866411345962,1994.9961478865923,,159.67356454732726,ChokeErosion
2023-01-06 20:00:00,False,,False,,,,,,1.0,2474.5947195019908,2005.043387183381,492.9239213141345,,ChokeErosion
2023-01-06 21:00:00,False,,False,,,,,,1.0,2506.719004424537,1998.1207945498447,498.5484009513168,160.07936755717984,ChokeErosion
2023-01-06 22:00:00,False,,False,,,,,,1.0,2489.685655540122,2002.9759732024093,495.0150446380143,159.20035310567297,ChokeErosion
2023-01-06 23:00:00,False,,False,,,,,,1.0,2498.743121366564,1999.196494497413,496.96345777259256,159.04957432031134,ChokeErosion
2023-01-07 00:00:00,False,,False,,,,,,1.0,2497.784089753523,1991.53330689036,509.92187310984025,159.01817021396212,ChokeErosion
2023-01-07 01:00:00,False,,False,,,,,,1.0,2516.976629594408,1998.0626440743424,505.95221263857786,159.25663350217926,ChokeErosion
2023-01-07 02:00:00,False,,False,,,,,,1.0,2490.797049951212,2004.2475507837505,497.6033213764928,160.0952495273012,ChokeErosion
2023-01-07 03:00:00,False,,False,,,,,,1.0,2494.788229887059,1997.0444157478416,494.0974445279298,159.95334225481864,ChokeErosion
2023-01-07 04:00:00,False,,False,,,,,,1.0,2500.4487046715462,2005.0154653604995,505.0730445931809,160.06744175053404,ChokeErosion
2023-01-07 05:00:00,False,,False,,,,,,1.0,2518.675154094356,2005.4854105605089,501.6158377285446,158.81448961509503,ChokeErosion
2023-01-07 06:00:00,False,,False,,,,,,1.0,2509.3651577216783,1995.5859850583408,498.24690308444775,159.43254721102312,ChokeErosion
2023-01-07 07:00:00,False,,False,,,,,,1.0,2503.0173065576464,1995.219236249103,511.2151902928085,159.93805830476845,ChokeErosion
2023-01-07 08:00:00,False,,False,,,,,,1.0,2506.0166457028545,1996.342609467854,,160.16152722643773,
2023-01-07 09:00:00,False,,False,,,,,,1.0,2496.834939153614,2000.7047460809224,505.0684517288129,159.82475409249815,
2023-01-07 10:00:00,False,,False,,,,,,1.0,,2004.628308772847,503.969885597196,159.40911718364688,
2023-01-07 11:00:00,False,,False,,,,,,1.0,2486.3175851736337,1993.6458425458527,497.3837853378345,160.08587151479657,
2023-01-07 12:00:00,False,,False,,,,,,1.0,2492.6458008554505,1989.2783651904936,492.60728003719663,159.5686747305069,
2023-01-07 13:00:00,False,,False,,,,,,1.0,2510.842620337184,1998.024141198632,499.1667176809922,160.08487482074713,
2023-01-07 14:00:00,False,,False,,,,,,1.0,2501.7590169062646,2001.759366083032,500.2631516951535,160.77475494701318,
2023-01-07 15:00:00,False,,False,,,,,,1.0,2494.6737839404186,1995.0378151708255,496.5287081797094,159.5111665282207,
2023-01-07 16:00:00,False,,False,,,,,,1.0,2515.0453857487846,1986.452968645557,503.8244890239533,159.8997910553442,
2023-01-07 17:00:00,False,,False,,,,,,1.0,2524.8385526940683,1996.24476663716,499.28027245988704,159.69283032897084,
2023-01-07 18:00:00,False,,False,,,,,,1.0,2475.667083757562,1990.212884915088,495.1863537869688,159.29605611941446,
2023-01-07 19:00:00,False,,False,,,,,,1.0,2505.2909208800406,2001.2270350634467,500.95303758949103,160.17572978135934,
2023-01-07 20:00:00,False,,False,,,,,,1.0,2507.583388723574,2005.5240393451672,497.8506111598431,160.00469443310172,
2023-01-07 21:00:00,False,,False,,,,,,1.0,2506.687722132647,1991.5922485493656,499.0102070232648,159.93894970221865,
2023-01-07 22:00:00,False,,False,,,,,,1.0,2486.7694642268866,1999.7097206066592,500.9421482052976,,
2023-01-07 23:00:00,False,,False,,,,,,1.0,2516.560647222758,2004.0662587721984,498.48957036836816,159.52324580800354,
2023-01-08 00:00:00,False,,False,,,,,,1.0,2504.55690568626,1989.2422471234504,499.941232706919,159.9149518995276,
2023-01-08 01:00:00,False,,False,,,,,,1.0,2491.053120431646,2004.670122825567,498.59230007724256,160.26250081809349,
2023-01-08 02:00:00,False,,False,,,,,,1.0,2494.207620155108,1993.6055305223613,501.86639257893154,159.99132303481417,
2023-01-08 03:00:00,False,,False,,,,,,1.0,2504.228224707997,2002.426667547376,500.0489210722205,160.67750933688126,
2023-01-08 04:00:00,False,,False,,,,,,1.0,2491.5507907802,1999.1328671777585,499.6360797229271,160.4008095599562,
2023-01-08 05:00:00,False,,False,,,,,,1.0,2511.807371744316,1996.5876977430064,500.8124790499468,159.7575090972828,
2023-01-08 06:00:00,False,,False,,,,,,1.0,,1992.6545821110983,500.8200369883924,160.58202985702954,
2023-01-08 07:00:00,False,,False,,,,,,1.0,2448.50446319608,2001.1778697820007,500.7922506652399,159.16931567079976,
2023-01-08 08:00:00,False,,False,,,,,,1.0,2502.2951673545317,1997.5594983530684,492.1029304482127,159.95869783120096,
2023-01-08 09:00:00,False,,False,,,,,,1.0,2501.98197283615,2003.0477845527807,501.4068183854364,159.01347596069388,
2023-01-08 10:00:00,False,,False,,,,,,1.0,2511.885636286116,1995.2421151874105,499.29618706841137,159.1520094302583,
2023-01-08 11:00:00,False,,False,,,,,,1.0,2497.234529965268,2003.701504353476,501.03031357066186,159.81515549713166,
2023-01-08 12:00:00,False,,False,,,,,,1.0,2478.452277555375,1993.480580748627,499.7228049033938,159.8870576754059,
2023-01-08 13:00:00,False,,False,,,,,,1.0,2502.017633493198,2009.2741916853452,499.0447773082918,159.7434918681661,
2023-01-08 14:00:00,False,,False,,,,,,1.0,2493.209435110717,2007.6616608219065,498.0986080127012,158.78742586661028,
2023-01-08 15:00:00,False,,False,,,,,,1.0,2509.060190240284,2000.2421745525323,496.84503291735336,159.6904499139753,
2023-01-08 16:00:00,False,,False,,,,,,1.0,2498.479600167115,1998.6095485031396,500.8243773104426,159.6566705905541,
2023-01-08 17:00:00,False,,False,,,,,,1.0,2472.914247454059,2001.1392200529947,494.919153793476,159.89060530366123,
2023-01-08 18:00:00,False,,False,,,,,,1.0,2508.866656109221,1998.363362684305,498.5203206667769,160.18125584513078,
2023-01-08 19:00:00,False,,False,,,,,,1.0,2490.8282708154297,,501.3722366005336,159.9753097360982,
2023-01-08 20:00:00,False,,False,,,,,,1.0,2484.3255263749816,1998.654631103825,499.15137399318616,160.7859993089057,
2023-01-08 21:00:00,False,,False,,,,,,1.0,2495.302816314376,1998.7732996001223,500.4444236941783,159.49723073948934,
2023-01-08 22:00:00,False,,False,,,,,,1.0,2493.783593601115,2002.4754888436491,496.32058409649824,159.71317622496457,
2023-01-08 23:00:00,False,,False,,,,,,1.0,2503.783914481643,2000.031317862877,500.7112967521485,160.20143511453037,
2023-01-09 00:00:00,False,,False,,,,,,1.0,2496.5437788790787,1997.09058788088,497.5682662695973,159.33103600524726,
2023-01-09 01:00:00,False,,False,,,,,,1.0,2497.7823020609776,1999.1819353313144,498.50222526056064,160.528083453867,
2023-01-09 02:00:00,False,,False,,,,,,1.0,2482.7143906193223,2002.8394600353145,505.05645416285125,159.72743656311286,
2023-01-09 03:00:00,False,,False,,,,,,1.0,2506.8751058620164,1988.1004365354995,499.1292662276946,158.985049390828,
2023-01-09 04:00:00,False,,False,,,,,,1.0,2508.761961614014,2003.642369871529,497.8465983238614,159.8135891156403,
2023-01-09 05:00:00,False,,False,,,,,,1.0,2508.8763395657343,1996.511339962744,496.7454497007631,159.26608915371145,
2023-01-09 06:00:00,False,,False,,,,,,1.0,2499.632787175392,1999.7430854330987,493.63098449279465,160.03724338618989,
2023-01-09 07:00:00,False,,False,,,,,,1.0,2504.031181938151,2000.4636161144429,500.3679692279532,159.75792485872978,
2023-01-09 08:00:00,False,,False,,,,,,1.0,2518.5306783904366,1998.744607429849,499.00592339520585,160.41917742283343,
2023-01-09 09:00:00,False,,False,,,,,,1.0,2511.581292606085,2004.1364306576168,498.2222520725637,159.9579202520384,
2023-01-09 10:00:00,False,,False,,,,,,1.0,2483.9026045750857,1998.5416678008985,502.1381313555452,159.77677727947298,
2023-01-09 11:00:00,False,,False,,,,,,1.0,2495.2103440937417,1999.4299119051543,498.7217696053885,160.08118657161828,
2023-01-09 12:00:00,False,,False,,,,,,1.0,2506.209755923963,2000.5780117202944,497.75403402608725,159.3373016014611,
2023-01-09 13:00:00,False,,False,,,,,,1.0,2498.830669907416,2000.6921806732555,502.5904990479105,159.89654347232434,
2023-01-09 14:00:00,False,,False,,,,,,1.0,2492.775883050683,2000.2342075455515,498.6173123997633,160.7030352463317,
2023-01-09 15:00:00,False,,False,,,,,,1.0,2495.726631257058,1987.540514343104,505.9537783890548,159.99253299370287,
2023-01-09 16:00:00,False,,False,,,,,,1.0,2509.82649907132,1990.0916750725064,500.29571268696463,159.34445011094377,
2023-01-09 17:00:00,False,,False,,,,,,1.0,2508.4066405531457,1991.443964459744,500.4711079470734,159.77878688747634,
2023-01-09 18:00:00,False,,False,,,,,,1.0,2498.083645797129,1999.2113660824627,,160.16926095061407,
2023-01-09 19:00:00,False,,False,,,,,,1.0,2509.00810582444,1997.6990100448984,498.3003566293008,159.61672401110147,
2023-01-09 20:00:00,False,,False,,,,,,1.0,2517.03979544735,1998.3954891389203,497.8942920283734,160.28693194570596,
2023-01-09 21:00:00,False,,False,,,,,,1.0,2483.975456786099,1994.5708978707496,504.8022941399995,159.89442589482815,
2023-01-09 22:00:00,False,,False,,,,,,1.0,2498.513779533726,1999.2641580926347,509.52236935144987,159.6135166570727,
2023-01-09 23:00:00,False,,False,,,,,,1.0,2491.3594914155624,2005.948969737215,499.6107096496051,160.0310741847811,
2023-01-10 00:00:00,False,,False,,,,,,1.0,2503.3669791999528,2005.658156561538,495.59791235109753,159.38849682388565,
2023-01-10 01:00:00,False,,False,,,,,,1.0,2494.025193564819,1986.9925983374355,499.6560771502977,159.6350147146973,
